sample_id,profile_id,time_index,vehicle_speed_m_s,acceleration_m_s2,slope_rad,motor_speed_rpm,motor_torque_nm,motor_efficiency,drivetrain_efficiency,is_allowed
6551,3,1651669057,21.363889,-0.6,-0.014273,8993.411309,-47.074416,1.0,0.9312,1
6552,3,1651669080,12.830556,-1.033333,-0.139516,5401.191891,-15.442339,1.0,0.9312,1
6553,3,1651669081,11.797222,-0.540278,-0.086409,4966.196571,-16.798369,1.0,0.9312,1
6554,3,1651669087,4.711111,0.438889,-0.084253,1983.20447,0.773062,0.17112,0.159347,0
6555,3,1651669088,5.15,1.409722,-0.087791,2167.960547,66.209373,0.927263,0.863468,0
6556,3,1651669093,10.175,2.083333,-0.04313,4283.300692,81.509125,0.945776,0.880706,0
6557,3,1651669097,14.044444,0.427778,-0.020272,5912.194458,11.749721,0.576194,0.536552,0
6558,3,1651669108,15.711111,0.138889,-0.081696,6613.799813,6.043517,0.323761,0.301486,0
6559,3,1651669114,15.063889,-0.463889,-0.033778,6341.343067,-23.614213,1.0,0.9312,1
6560,3,1651669120,13.761111,0.125,0.092036,5792.921548,-61.315022,1.0,0.9312,1
6561,3,1651669125,14.116667,-0.008333,0.0,5942.597357,-15.545152,1.0,0.9312,1
6562,3,1651669180,3.755556,0.272222,0.0,1580.950733,2.18755,0.362061,0.337151,0
6563,3,1651669187,7.186111,-0.080556,0.0,3025.088422,-17.465613,1.0,0.9312,1
6564,3,1651669188,7.105556,0.316667,0.0,2991.177497,-9.422006,1.0,0.9312,1
6565,3,1651669192,5.108333,-0.919444,0.0,2150.420413,-67.632049,1.0,0.9312,1
6566,3,1651669193,4.188889,-0.680556,0.0,1763.368126,-53.085306,1.0,0.9312,1
6567,3,1651669211,0.0,3.036111,0.0,0.0,86.250717,1.0,0.9312,1
6568,3,1651669231,1.1,0.166667,0.0,463.059534,-1.725658,1.0,0.9312,1
6569,3,1651669236,1.316667,-0.302778,0.0,554.26823,-30.043308,1.0,0.9312,1
6570,3,1651669252,0.797222,-0.797222,0.0,335.601228,-59.841795,1.0,0.9312,1
6571,3,1651669255,0.0,0.356944,0.0,0.0,23.152891,1.0,0.9312,1
6572,3,1651669266,10.125,-2.069444,0.079782,4262.252532,-185.050694,1.0,0.9312,1
6573,3,1651669276,10.838889,-0.277778,0.0,4562.773492,-30.444556,1.0,0.9312,1
6574,3,1651669287,6.338889,-1.869444,0.0,2668.439034,-125.152418,1.0,0.9312,1
6575,3,1651669294,9.836111,0.016667,-0.049952,4140.640937,39.152839,0.911623,0.848903,0
6576,3,1651669298,9.080556,-0.891667,-0.049271,3822.579843,-37.92186,1.0,0.9312,1
6577,3,1651669304,5.102778,-0.358333,0.0,2148.081729,-33.794303,1.0,0.9312,1
6578,3,1651669306,3.322222,-1.491667,0.0,1398.533341,-101.890571,1.0,0.9312,1
6579,3,1651669307,1.830556,-0.452778,0.0,770.596548,-39.115463,1.0,0.9312,1
6580,3,1651669350,6.677778,1.1,0.065574,2811.098789,-6.372442,1.0,0.9312,1
6581,3,1651669354,8.327778,-1.058333,0.03938,3505.688091,-99.853948,1.0,0.9312,1
6582,3,1651669363,6.933333,0.4375,0.067766,2918.678277,-25.942611,1.0,0.9312,1
6583,3,1651669370,10.705556,0.163889,0.035009,4506.645064,-24.330301,1.0,0.9312,1
6584,3,1651669374,7.741667,-2.772222,0.0,3258.956874,-179.918565,1.0,0.9312,1
6585,3,1651669376,2.747222,-0.575,0.0,1156.479494,-46.55506,1.0,0.9312,1
6586,3,1651669384,8.947222,0.375,0.0,3766.451414,9.75327,0.732465,0.682072,0
6587,3,1651669399,9.480556,0.016667,0.041891,3990.965128,-36.839869,1.0,0.9312,1
6588,3,1651669410,8.622222,1.022222,0.027967,3629.63837,39.052843,0.910031,0.847421,0
6589,3,1651669413,9.758333,-1.152778,0.046132,4107.899354,-109.937849,1.0,0.9312,1
6590,3,1651669427,7.952778,-0.019444,0.0,3347.826886,-13.971821,1.0,0.9312,1
6591,3,1651669446,0.0,0.0,0.0,0.0,-6.343047,1.0,0.9312,1
6592,3,1651669452,0.936111,-0.061111,0.0,394.068341,-15.45589,1.0,0.9312,1
6593,3,1651669457,1.333333,0.097222,0.0,561.284284,-5.922745,1.0,0.9312,1
6594,3,1651669459,1.527778,0.180556,0.0,643.138242,-0.906651,1.0,0.9312,1
6595,3,1651669462,1.933333,-0.138889,0.0,813.862212,-20.19333,1.0,0.9312,1
6596,3,1651669470,0.325,0.108333,0.0,136.813044,-5.225133,1.0,0.9312,1
6597,3,1651669474,0.777778,0.086111,0.0,327.415832,-6.573439,1.0,0.9312,1
6598,3,1651669478,1.358333,0.113889,0.0,571.808364,-4.918801,1.0,0.9312,1
6599,3,1651669485,1.713889,0.422222,0.0,721.484173,30.5411,0.848933,0.790526,0
6600,3,1651669486,2.136111,0.641667,0.0,899.224197,27.927895,0.850941,0.792396,0
6601,3,1651669489,4.197222,0.947222,0.0,1766.876152,11.905023,0.755386,0.703415,0
6602,3,1651669493,3.538889,-3.280556,0.0,1489.742037,-209.79086,1.0,0.9312,1
6603,3,1651669494,0.258333,0.147222,0.0,108.74883,8.876875,0.433988,0.40413,0
6604,3,1651669500,0.0,0.0,0.0,0.0,-0.414147,1.0,0.9312,1
6605,3,1651669508,0.0,0.0,0.0,0.0,-0.344548,1.0,0.9312,1
6606,3,1651669514,0.0,0.0,0.0,0.0,-7e-06,1.0,0.9312,1
6607,3,1651669524,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6608,3,1651669525,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6609,3,1651669540,0.0,0.0,0.0,0.0,-7.127137,1.0,0.9312,1
6610,3,1651669549,0.338889,0.047222,0.0,142.659756,-8.910483,1.0,0.9312,1
6611,3,1651669553,0.0,0.0,0.0,0.0,-0.162234,1.0,0.9312,1
6612,3,1651669555,0.0,0.0,0.0,0.0,-0.004506,1.0,0.9312,1
6613,3,1651669595,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6614,3,1651669606,0.0,0.0,0.0,0.0,36.434423,1.0,0.9312,1
6615,3,1651669612,7.275,0.320833,-0.031988,3062.507375,33.135582,0.8957,0.834076,0
6616,3,1651669623,9.577778,-0.369444,0.0,4031.892107,-35.54774,1.0,0.9312,1
6617,3,1651669634,7.216667,-0.436111,0.0,3037.951187,-38.914018,1.0,0.9312,1
6618,3,1651669644,0.0,0.0,0.0,0.0,-25.593316,1.0,0.9312,1
6619,3,1651669649,0.0,0.0,0.0,0.0,-0.019748,1.0,0.9312,1
6620,3,1651669659,3.127778,2.530556,0.0,1316.679383,95.438001,0.913472,0.850625,0
6621,3,1651669677,9.058333,-0.35,-0.046476,3813.225104,-6.893742,1.0,0.9312,1
6622,3,1651669680,3.797222,-0.336111,0.0,1598.490867,-32.262611,1.0,0.9312,1
6623,3,1651669681,3.461111,0.486111,0.0,1457.000454,21.57197,0.839247,0.781507,0
6624,3,1651669684,6.647222,0.580556,0.0,2798.236024,44.113012,0.914357,0.851449,0
6625,3,1651669692,3.561111,-1.097222,0.0,1499.096775,-78.131416,1.0,0.9312,1
6626,3,1651669696,6.661111,1.116667,0.0,2804.082736,26.938026,0.876076,0.815802,0
6627,3,1651669701,5.683333,0.869444,0.027472,2392.474261,21.897044,0.851489,0.792906,0
6628,3,1651669702,6.552778,0.963889,0.0,2758.478387,54.687663,0.925194,0.86154,0
6629,3,1651669705,10.094444,0.275,0.0,4249.389767,-11.177926,1.0,0.9312,1
6630,3,1651669710,7.530556,-2.333333,0.0,3170.086862,-153.398978,1.0,0.9312,1
6631,3,1651669756,0.0,3.175,-0.078639,0.0,148.206547,1.0,0.9312,1
6632,3,1651669765,6.369444,-1.833333,0.0,2681.301798,-122.981205,1.0,0.9312,1
6633,3,1651669772,10.180556,0.155556,-0.051962,4285.639377,-0.765439,1.0,0.9312,1
6634,3,1651669773,10.336111,-1.997222,-0.078639,4351.122543,-87.743554,1.0,0.9312,1
6635,3,1651669781,5.441667,1.833333,0.0,2290.741484,55.081048,0.92199,0.858557,0
6636,3,1651669807,11.630556,-0.138889,-0.035008,4896.036036,-1.781091,1.0,0.9312,1
6637,3,1651669819,3.875,0.4,0.0,1631.23245,26.602724,0.864927,0.80542,0
6638,3,1651669839,12.794444,-0.366667,-0.023355,5385.990442,-22.836647,1.0,0.9312,1
6639,3,1651669849,5.186111,-1.472222,0.0,2183.161996,-100.979537,1.0,0.9312,1
6640,3,1651669851,2.855556,0.313889,0.0,1202.083842,-0.744146,1.0,0.9312,1
6641,3,1651669865,6.486111,-0.280556,-0.041583,2730.414173,-4.922431,1.0,0.9312,1
6642,3,1651669873,3.772222,0.033333,-0.0441,1587.966787,37.243686,0.892382,0.830986,0
6643,3,1651669876,5.927778,-0.036111,0.030902,2495.376379,-32.669386,1.0,0.9312,1
6644,3,1651669877,5.891667,1.444444,0.072937,2480.17493,-0.843662,1.0,0.9312,1
6645,3,1651669881,7.525,0.730556,0.0,3167.748178,20.810298,0.849513,0.791067,0
6646,3,1651669897,14.013889,-0.144444,0.020215,5899.331693,-35.584975,1.0,0.9312,1
6647,3,1651669921,10.675,-1.219444,0.071335,4493.782299,-129.038196,1.0,0.9312,1
6648,3,1651669930,1.188889,-0.719444,0.0,500.478487,-55.164372,1.0,0.9312,1
6649,3,1651669956,16.363889,0.191667,-0.069499,6888.595244,26.532921,0.647538,0.602988,0
6650,3,1651669983,15.161111,-0.005556,0.040132,6382.270046,-39.456024,1.0,0.9312,1
6651,3,1651669991,14.788889,0.386111,-0.120504,6225.578183,44.969691,0.809898,0.754177,0
6652,3,1651669992,15.175,0.825,-0.100379,6388.116757,58.335337,0.833581,0.776231,0
6653,3,1651670000,16.580556,-0.205556,0.114691,6979.80394,-95.877325,1.0,0.9312,1
6654,3,1651670010,15.386111,-0.120833,0.092063,6476.986769,-76.936395,1.0,0.9312,1
6655,3,1651670021,14.961111,0.2,-0.045934,6298.077403,9.819739,0.47758,0.444722,0
6656,3,1651670023,15.372222,0.319444,0.049321,6471.140058,-25.355071,1.0,0.9312,1
6657,3,1651670026,16.358333,0.052778,-0.131373,6886.256559,57.702879,0.796892,0.742066,0
6658,3,1651670057,0.0,0.0,0.0,0.0,-0.000658,1.0,0.9312,1
6659,3,1651670058,0.0,0.0,0.0,0.0,-0.00011,1.0,0.9312,1
6660,3,1651670091,0.0,0.0,0.0,0.0,-0.231273,1.0,0.9312,1
6661,3,1651670097,0.0,0.0,0.0,0.0,-3e-05,1.0,0.9312,1
6662,3,1651670098,0.0,0.0,0.0,0.0,-5e-06,1.0,0.9312,1
6663,3,1651670099,0.0,0.0,0.0,0.0,-1e-06,1.0,0.9312,1
6664,3,1651670100,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6665,3,1651670103,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6666,3,1651670106,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6667,3,1651670122,11.888889,1.661111,-0.023076,5004.784866,84.795607,0.935037,0.870707,0
6668,3,1651670139,13.777778,-0.227778,-0.021712,5799.937601,-15.858138,1.0,0.9312,1
6669,3,1651670155,15.902778,-0.794444,-0.027233,6694.484429,-47.82394,1.0,0.9312,1
6670,3,1651670186,11.652778,-0.813889,-0.115093,4905.390774,3.609536,0.44237,0.411934,0
6671,3,1651670191,10.325,0.422222,-0.079863,4346.445174,41.404759,0.914821,0.851881,0
6672,3,1651670205,12.094444,-0.633333,0.0,5091.316193,-52.360554,1.0,0.9312,1
6673,3,1651670209,8.422222,-0.802778,-0.069231,3545.445727,-20.645423,1.0,0.9312,1
6674,3,1651665967,0.363889,0.741667,0.0,153.183836,32.966469,0.701677,0.653401,0
6675,3,1651665969,1.405556,-0.391667,0.0,591.687183,-35.407585,1.0,0.9312,1
6676,3,1651665972,0.894444,0.15,-0.137627,376.528207,33.459218,0.812215,0.756335,0
6677,3,1651665977,2.083333,0.747222,0.0,877.006694,28.795015,0.852727,0.79406,0
6678,3,1651665989,0.0,0.0,0.0,0.0,-6.386533,1.0,0.9312,1
6679,3,1651665996,4.744444,-1.236111,0.0,1997.236577,-86.668944,1.0,0.9312,1
6680,3,1651666016,0.0,0.0,0.0,0.0,-0.880322,1.0,0.9312,1
6681,3,1651666017,0.0,0.0,0.0,0.0,-0.14672,1.0,0.9312,1
6682,3,1651666036,0.669444,0.0,0.0,281.811484,-11.763632,1.0,0.9312,1
6683,3,1651666043,0.0,0.0,0.0,0.0,-0.159131,1.0,0.9312,1
6684,3,1651666057,1.327778,-0.469444,0.0,558.945599,-40.09433,1.0,0.9312,1
6685,3,1651666068,0.0,0.0,0.0,0.0,-6e-06,1.0,0.9312,1
6686,3,1651666087,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6687,3,1651666092,0.0,0.258333,0.0,0.0,-0.39733,1.0,0.9312,1
6688,3,1651666098,0.0,0.0,0.0,0.0,-0.002004,1.0,0.9312,1
6689,3,1651666100,0.0,0.0,0.0,0.0,-5.6e-05,1.0,0.9312,1
6690,3,1651666109,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6691,3,1651666112,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6692,3,1651666122,1.455556,-0.255556,0.0,612.735343,-27.202005,1.0,0.9312,1
6693,3,1651666134,0.0,0.0,0.0,0.0,-2.847873,1.0,0.9312,1
6694,3,1651666142,0.463889,0.030556,0.0,195.280157,-9.917191,1.0,0.9312,1
6695,3,1651666156,8.827778,0.047222,0.042928,3716.169697,-35.409017,1.0,0.9312,1
6696,3,1651666157,8.875,1.022222,0.039078,3736.048515,-4.129581,1.0,0.9312,1
6697,3,1651666168,0.0,0.0,0.0,0.0,-0.90743,1.0,0.9312,1
6698,3,1651666183,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6699,3,1651666199,0.0,1.919444,0.0,0.0,69.335369,1.0,0.9312,1
6700,3,1651666256,16.236111,0.713889,0.017866,6834.8055,-0.752691,1.0,0.9312,1
6701,3,1651666264,18.163889,-0.419444,0.055871,7646.329027,-75.297513,1.0,0.9312,1
6702,3,1651666269,13.955556,-0.913889,0.024848,5874.775506,-84.67952,1.0,0.9312,1
6703,3,1651666292,0.0,0.0,0.0,0.0,-0.000201,1.0,0.9312,1
6704,3,1651666303,6.975,0.263889,0.040088,2936.218411,-20.193921,1.0,0.9312,1
6705,3,1651666305,7.977778,0.844444,0.019546,3358.350966,28.661114,0.884282,0.823443,0
6706,3,1651666309,11.616667,-0.263889,0.041399,4890.189324,-54.212662,1.0,0.9312,1
6707,3,1651666320,16.194444,0.422222,0.011911,6817.265366,-2.740145,1.0,0.9312,1
6708,3,1651666327,16.175,-0.041667,0.03778,6809.07997,-40.777291,1.0,0.9312,1
6709,3,1651666330,16.663889,0.152778,0.029452,7014.884208,-24.426974,1.0,0.9312,1
6710,3,1651666338,11.452778,-0.620833,0.0,4821.198131,-51.35759,1.0,0.9312,1
6711,3,1651666344,8.555556,1.033333,0.0,3601.574156,3.323572,0.483085,0.449849,0
6712,3,1651666385,0.75,-0.55,0.0,315.72241,-44.932292,1.0,0.9312,1
6713,3,1651666387,0.688889,-0.022222,0.0,289.99688,-13.104139,1.0,0.9312,1
6714,3,1651666419,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6715,3,1651666427,2.444444,2.680556,0.0,1029.021187,73.953794,0.901929,0.839877,0
6716,3,1651666428,5.125,0.413889,0.0,2157.436467,44.023146,0.909697,0.84711,0
6717,3,1651666472,3.213889,-0.286111,0.0,1352.928993,-29.180004,1.0,0.9312,1
6718,3,1651666482,2.033333,1.119444,0.0,855.958533,47.147932,0.883618,0.822825,0
6719,3,1651666499,12.113889,0.988889,0.076816,5099.501589,-15.416042,1.0,0.9312,1
6720,3,1651666500,13.102778,0.052778,0.078892,5515.787433,-57.694137,1.0,0.9312,1
6721,3,1651666518,16.380556,0.286111,-0.065849,6895.611297,1.476739,0.092936,0.086542,0
6722,3,1651666530,16.55,0.205556,0.125236,6966.941175,-77.20825,1.0,0.9312,1
6723,3,1651666550,16.411111,0.502778,0.035719,6908.474062,-6.862478,1.0,0.9312,1
6724,3,1651666558,16.369444,0.027778,0.103713,6890.933928,-75.291224,1.0,0.9312,1
6725,3,1651666572,16.080556,-0.127778,0.025192,6769.322334,-38.528922,1.0,0.9312,1
6726,3,1651666580,16.730556,0.605556,0.033871,7042.948422,-13.190823,1.0,0.9312,1
6727,3,1651666596,18.719444,0.195833,0.087811,7880.197479,-57.230687,1.0,0.9312,1
6728,3,1651666608,10.041667,-1.702778,-0.034765,4227.172264,-95.663638,1.0,0.9312,1
6729,3,1651666614,0.463889,0.416667,0.0,195.280157,13.366555,0.61708,0.574625,0
6730,3,1651666619,0.0,0.0,0.0,0.0,26.466042,1.0,0.9312,1
6731,3,1651666648,14.866667,0.427778,-0.023992,6258.319767,11.084146,0.513126,0.477823,0
6732,3,1651666649,15.294444,0.488889,0.092063,6438.398474,-40.121612,1.0,0.9312,1
6733,3,1651666661,18.85,0.405556,-0.03069,7935.156565,-0.524609,1.0,0.9312,1
6734,3,1651666688,19.080556,0.158333,-0.074089,8032.211973,-10.05042,1.0,0.9312,1
6735,3,1651666690,18.441667,-0.919444,0.021981,7763.263253,-85.727038,1.0,0.9312,1
6736,3,1651666726,21.936111,-1.280556,0.160577,9234.295814,-190.746328,1.0,0.9312,1
6737,3,1651666728,20.5,0.130556,0.028095,8629.745867,-27.32165,1.0,0.9312,1
6738,3,1651666729,20.630556,0.233333,0.021345,8684.704953,-17.247607,1.0,0.9312,1
6739,3,1651666742,20.383333,0.272222,0.042666,8580.633492,-27.253499,1.0,0.9312,1
6740,3,1651666749,21.036111,0.025,0.072069,8855.428922,-59.841996,1.0,0.9312,1
6741,3,1651666773,20.891667,0.241667,0.026856,8794.623125,-20.161168,1.0,0.9312,1
6742,3,1651666775,21.291667,-0.141667,-0.018784,8963.00841,-16.732382,1.0,0.9312,1
6743,3,1651666777,20.561111,0.186111,-0.055419,8655.471396,-2.208816,1.0,0.9312,1
6744,3,1651666799,20.838889,0.736111,-0.035129,8772.405622,6.61055,0.18973,0.176677,0
6745,3,1651666803,21.797222,-0.786111,0.074865,9175.828701,-110.929038,1.0,0.9312,1
6746,3,1651666818,16.525,0.569444,-0.035181,6956.417095,6.259492,0.297001,0.276567,0
6747,3,1651666821,17.533333,0.419444,-0.061254,7380.888335,29.765803,0.62586,0.582801,0
6748,3,1651666840,19.630556,-1.613889,-0.048432,8263.74174,-86.962307,1.0,0.9312,1
6749,3,1651666854,21.458333,0.261111,-0.15447,9033.168946,76.439824,0.712724,0.663689,0
6750,3,1651666881,20.758333,0.180556,-0.072063,8738.494697,6.557744,0.189983,0.176912,0
6751,3,1651666882,20.938889,-0.175,-0.033675,8814.501943,-9.742092,1.0,0.9312,1
6752,3,1651666883,20.763889,-0.111111,-0.122864,8740.833381,21.163917,0.430367,0.400758,0
6753,3,1651666888,20.458333,-0.344444,0.057294,8612.205733,-73.069799,1.0,0.9312,1
6754,3,1651666904,4.188889,-1.041667,-0.138215,1763.368126,16.025182,0.804099,0.748777,0
6755,3,1651666911,10.125,0.527778,-0.027306,4262.252532,62.091053,0.936759,0.87231,0
6756,3,1651666914,11.080556,0.686111,-0.058503,4664.506269,35.961806,0.895732,0.834106,0
6757,3,1651666948,14.847222,-0.622222,0.0,6250.134371,-52.913584,1.0,0.9312,1
6758,3,1651666951,13.294444,-0.972222,0.0,5596.472048,-73.299082,1.0,0.9312,1
6759,3,1651666955,7.5,-0.530556,0.0,3157.224098,-44.678087,1.0,0.9312,1
6760,3,1651666957,6.255556,0.2,-0.046335,2633.358766,-4.468106,1.0,0.9312,1
6761,3,1651666966,0.297222,-0.038889,0.0,125.119622,-2.346582,1.0,0.9312,1
6762,3,1651666969,0.0,0.0,0.0,0.0,-7.013255,1.0,0.9312,1
6763,3,1651666982,10.005556,0.875,0.0,4211.970815,26.113473,0.877675,0.817291,0
6764,3,1651666988,12.111111,0.452778,0.0,5098.332246,-6.275248,1.0,0.9312,1
6765,3,1651666998,4.244444,0.434722,0.0,1786.754971,25.336002,0.862037,0.802729,0
6766,3,1651667010,13.555556,0.508333,-0.021717,5706.390221,31.05122,0.800635,0.745551,0
6767,3,1651667017,15.047222,-1.1,0.093844,6334.327013,-136.85361,1.0,0.9312,1
6768,3,1651667018,13.947222,-0.277778,0.069964,5871.267479,-72.778416,1.0,0.9312,1
6769,3,1651667021,11.333333,-0.7,0.0,4770.916414,-56.086711,1.0,0.9312,1
6770,3,1651667038,10.088889,-0.183333,0.0,4247.051082,-24.490407,1.0,0.9312,1
6771,3,1651667046,2.686111,-0.725,0.0,1130.753964,-55.595068,1.0,0.9312,1
6772,3,1651667047,1.961111,0.158333,0.0,825.555634,-2.271655,1.0,0.9312,1
6773,3,1651667070,0.0,0.0,0.0,0.0,-5.477398,1.0,0.9312,1
6774,3,1651667076,0.0,0.0,0.0,0.0,-0.973401,1.0,0.9312,1
6775,3,1651667089,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6776,3,1651667090,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6777,3,1651667092,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6778,3,1651667098,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6779,3,1651667099,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6780,3,1651667106,4.394444,0.018056,0.0,1849.899453,-10.985898,1.0,0.9312,1
6781,3,1651667118,4.075,-1.272222,0.0,1715.425093,-88.749194,1.0,0.9312,1
6782,3,1651667130,0.0,0.0,0.0,0.0,-2.854198,1.0,0.9312,1
6783,3,1651667144,0.0,0.0,0.0,0.0,-1.9e-05,1.0,0.9312,1
6784,3,1651667152,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6785,3,1651667153,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6786,3,1651667163,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6787,3,1651667179,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6788,3,1651667183,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6789,3,1651667184,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6790,3,1651667194,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6791,3,1651667215,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6792,3,1651667217,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6793,3,1651667221,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6794,3,1651667249,1.822222,-0.252778,0.0,767.088521,-27.054316,1.0,0.9312,1
6795,3,1651667253,2.458333,1.225,-0.080928,1034.867899,85.003568,0.901751,0.839711,0
6796,3,1651667256,5.263889,1.213889,-0.066297,2215.90358,97.936983,0.934366,0.870082,0
6797,3,1651667300,12.65,0.216667,0.0,5325.184645,-1.329515,1.0,0.9312,1
6798,3,1651667322,13.041667,2.119444,0.018509,5490.061903,57.477169,0.890444,0.829181,0
6799,3,1651667324,16.636111,-0.261111,0.040673,7003.190785,-55.95773,1.0,0.9312,1
6800,3,1651667349,11.255556,-0.636111,0.0,4738.174831,-52.205031,1.0,0.9312,1
6801,3,1651667393,14.697222,-1.197222,0.065345,6186.989889,-125.87304,1.0,0.9312,1
6802,3,1651667407,0.2,0.233333,0.0,84.192643,14.070093,0.483587,0.450316,0
6803,3,1651667414,4.994444,1.630556,0.0,2102.477381,69.688545,0.927873,0.864036,0
6804,3,1651667416,7.752778,1.183333,0.0,3263.634243,86.067188,0.942555,0.877707,0
6805,3,1651667418,11.097222,2.344444,-0.044853,4671.522322,110.514982,0.949184,0.88388,0
6806,3,1651667425,18.402778,0.183333,0.026604,7746.892462,-21.918049,1.0,0.9312,1
6807,3,1651667452,22.486111,-0.452778,0.0,9465.825581,-47.398601,1.0,0.9312,1
6808,3,1651667457,21.55,-0.066667,0.0,9071.75724,-23.435041,1.0,0.9312,1
6809,3,1651667484,17.913889,-0.416667,0.017721,7541.088224,-52.588694,1.0,0.9312,1
6810,3,1651667488,17.502778,0.866667,-0.037688,7368.02557,50.659562,0.739221,0.688362,0
6811,3,1651667494,20.975,-0.438889,-0.038952,8829.703393,-22.578628,1.0,0.9312,1
6812,3,1651667502,16.158333,-0.5,-0.024673,6802.063917,-31.708128,1.0,0.9312,1
6813,3,1651667504,15.372222,-0.022222,0.0,6471.140058,-16.993285,1.0,0.9312,1
6814,3,1651667517,16.713889,0.447222,0.0,7035.932368,16.586544,0.519053,0.483342,0
6815,3,1651667520,16.466667,-1.094444,0.037941,6931.860907,-104.51464,1.0,0.9312,1
6816,3,1651667527,5.808333,-0.083333,0.0,2445.094662,-17.337871,1.0,0.9312,1
6817,3,1651667530,5.119444,0.138889,0.0,2155.097782,-3.813008,1.0,0.9312,1
6818,3,1651667535,0.458333,-0.308333,0.0,192.941473,-30.3532,1.0,0.9312,1
6819,3,1651667543,0.0,0.0,0.0,0.0,-9.7e-05,1.0,0.9312,1
6820,3,1651667553,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6821,3,1651667572,0.0,1.872222,0.0,0.0,54.265877,1.0,0.9312,1
6822,3,1651667575,3.533333,1.972222,0.060216,1487.403353,28.31529,0.868652,0.808889,0
6823,3,1651667580,5.477778,-0.205556,0.0,2305.942933,-24.646742,1.0,0.9312,1
6824,3,1651667585,9.902778,0.544444,0.095121,4168.705151,-36.317732,1.0,0.9312,1
6825,3,1651667587,9.788889,-3.95,0.13075,4120.762118,-328.07135,1.0,0.9312,1
6826,3,1651667600,7.377778,1.527778,0.104261,3105.773038,-8.131751,1.0,0.9312,1
6827,3,1651667612,6.363889,1.666667,0.0,2678.963114,72.974951,0.934743,0.870433,0
6828,3,1651667622,9.552778,-1.147222,0.052483,4021.368026,-113.262122,1.0,0.9312,1
6829,3,1651667624,7.386111,-2.508333,0.0,3109.281065,-163.91651,1.0,0.9312,1
6830,3,1651667625,4.877778,-2.366667,0.0,2053.365006,-154.86625,1.0,0.9312,1
6831,3,1651667648,4.177778,1.4,0.121185,1758.690757,-6.807412,1.0,0.9312,1
6832,3,1651667650,7.330556,-1.116667,0.088117,3085.89422,-131.664652,1.0,0.9312,1
6833,3,1651667655,4.105556,-1.141667,0.1714,1728.287858,-180.966471,1.0,0.9312,1
6834,3,1651667664,1.938889,-0.452778,-0.164911,816.200896,19.684999,0.8073,0.751758,0
6835,3,1651667688,0.852778,0.880556,-0.100053,358.988073,52.752968,0.822875,0.766262,0
6836,3,1651667693,2.675,-1.825,0.0,1126.076595,-121.927636,1.0,0.9312,1
6837,3,1651667700,0.0,0.0,0.0,0.0,-0.008105,1.0,0.9312,1
6838,3,1651667731,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
6839,3,1651667777,10.277778,0.272222,-0.096876,4326.566356,73.957621,0.942858,0.87799,0
6840,3,1651667797,3.416667,1.775,-0.077858,1438.290978,101.512623,0.917169,0.854068,0
6841,3,1651667803,5.072222,3.080556,-0.051111,2135.218964,70.158281,0.928439,0.864562,0
6842,3,1651667804,8.152778,0.788889,-0.033795,3432.019528,27.594544,0.880964,0.820354,0
6843,3,1651667812,3.816667,0.336111,-0.172006,1606.676263,27.534107,0.867917,0.808204,0
6844,3,1651667829,11.797222,0.508333,-0.045279,4966.196571,65.671968,0.92456,0.86095,0
6845,3,1651667836,10.458333,-1.619444,-0.048012,4402.573603,-82.993201,1.0,0.9312,1
6846,3,1651667842,5.319444,-0.916667,-0.076287,2239.290425,-22.667429,1.0,0.9312,1
6847,3,1651667854,4.672222,-2.358333,0.0,1966.833679,-154.33135,1.0,0.9312,1
