sample_id,profile_id,time_index,channel_00_mean,channel_01_mean,channel_02_mean,channel_03_mean,channel_04_mean,channel_05_mean,channel_00_trend,channel_01_trend,is_allowed
7068,1035,67,12.415017,43.897154,-251.566256,-119.89688,25.777358,39.589721,27.088496,25.642011,1
7069,1035,68,107.256209,-49.737086,43.3257,-83.054843,25.691686,91.602834,59.163398,89.512164,1
7070,1035,69,8.143399,-7.616025,188.411874,-79.941002,22.864365,18.586404,-0.002938,0.002727,1
7071,1035,70,130.659045,9.883144,-9.085539,-86.858377,25.34096,49.810469,0.893833,-6.560293,1
7072,1035,71,1.181277,1.819916,1.096978,-2.000603,25.588673,42.525433,0.048329,0.011689,1
7073,1035,72,1.213776,0.530144,1.097138,-2.00034,25.698829,61.219291,0.061604,-0.043496,1
7074,1035,73,45.134816,-122.404839,131.560008,-155.29575,26.383531,80.645985,28.021039,11.608741,0
7075,1035,74,15.981728,-130.029412,97.019344,-204.577633,23.60528,18.899917,-0.188075,-0.017181,0
7076,1035,75,0.734389,-0.429998,1.097091,-2.000446,23.500345,18.997794,-0.005639,0.059956,1
7077,1035,76,73.50791,-0.244389,1.097043,-2.001249,24.220027,18.537382,-0.01297,0.024583,1
7078,1035,77,78.955714,-103.456005,125.287413,-86.508987,26.005484,81.489642,-18.102537,-11.504789,0
7079,1035,78,25.896858,-39.178769,195.23638,-85.167546,26.386923,54.97553,-22.610789,11.509797,1
7080,1035,79,50.013732,-0.32753,1.097302,-2.000826,22.660415,18.723751,-4.6e-05,-0.029518,1
7081,1035,80,47.965582,4.927947,-18.219143,-15.260875,25.157192,43.883072,-10.434887,85.45638,1
7082,1035,81,128.347126,-8.702491,0.252076,-117.722198,24.544915,18.342002,0.036285,0.094295,1
7083,1035,82,85.495739,-100.368151,123.393711,-75.686793,24.882713,18.755951,0.088707,0.080376,1
7084,1035,83,-2.276746,0.366288,1.097137,-2.000695,27.34422,54.877528,-0.076005,-0.000532,1
7085,1035,84,87.754514,-96.151492,53.668072,-135.59029,25.352544,49.544816,-0.244843,-0.232689,1
7086,1035,85,53.149991,-35.612815,90.021776,-23.015684,24.737973,18.475472,0.005005,0.011471,1
7087,1035,86,60.274548,-115.146675,63.114104,-165.350537,27.695916,65.032874,0.437305,0.38401,1
7088,1035,87,50.371673,-101.928771,71.783084,-149.97024,25.31605,80.276751,97.119855,-68.384592,1
7089,1035,88,117.778808,-10.446878,4.18055,-96.731181,26.404473,92.543373,-39.583436,-173.152968,1
7090,1035,89,23.646562,-22.063441,132.618403,-43.512331,23.207637,18.661939,0.003065,0.008898,1
7091,1035,90,46.681949,-64.358865,165.865742,-63.031422,27.968112,66.245696,-56.948324,54.653152,0
7092,1035,91,83.753166,-97.984922,46.708969,-151.762904,24.791078,18.827866,-0.056595,-0.063438,1
7093,1035,92,55.257062,-48.379186,97.091103,-67.075164,23.215312,18.363279,85.925034,22.20863,1
7094,1035,93,47.823481,-0.856159,1.097103,-2.000464,24.616452,67.040492,0.042391,0.127583,1
7095,1035,94,5.732498,-130.597972,113.511626,-218.82203,22.580851,19.03038,-0.12776,0.037384,0
7096,1035,95,4.168942,1.480558,1.096882,-2.000621,22.329916,18.485541,0.044001,0.038472,1
7097,1035,96,86.178467,-98.00834,53.679639,-137.094407,26.384032,18.736453,-0.00264,0.053299,0
7098,1035,97,102.620591,65.312719,-48.047055,-117.604592,24.782813,61.203638,78.273089,-99.422366,1
7099,1035,98,99.721615,-27.822167,10.638747,-131.529089,26.658507,91.202368,74.343146,147.368023,1
7100,1035,99,130.776297,-6.269305,0.792402,-97.595236,24.075723,18.206822,-0.541885,0.27937,1
7101,1035,100,27.998737,-127.903695,79.762446,-191.198501,23.154846,19.029882,-0.309607,-0.198059,0
7102,1035,101,3.505683,-130.733876,114.616998,-222.318047,22.833088,22.711691,-0.113635,-0.078171,0
7103,1035,102,95.848342,-88.232993,80.287616,-78.040089,25.410394,90.560152,-18.433419,-14.523853,0
7104,1035,103,68.401582,-108.813144,135.465453,-100.865658,26.683453,65.440225,14.430024,6.262723,0
7105,1035,104,91.55754,-20.36756,87.365795,-90.224396,25.009422,35.81966,89.006074,107.605202,1
7106,1035,105,50.220168,-61.271822,150.340808,-52.04723,23.646027,18.627593,0.044868,0.028046,0
7107,1035,106,131.483626,-4.605404,1.093121,-60.320213,24.763992,38.286705,0.028552,0.064648,0
7108,1035,107,79.287546,-38.400959,64.153429,-13.558554,21.940599,18.771318,0.012772,0.009056,1
7109,1035,108,131.796017,-3.86116,1.103905,-67.766371,24.682144,18.401103,-0.00209,-0.009668,1
7110,1035,109,122.726504,13.786567,-12.276348,-93.759089,26.383966,58.619093,27.724536,-99.563848,0
7111,1035,110,87.147996,-97.095555,53.832647,-134.641509,25.626462,49.676865,-0.055901,0.013153,0
7112,1035,111,69.258575,-111.874099,113.140292,-124.365001,22.920197,18.685197,-0.068581,0.005516,1
7113,1035,112,131.35823,4.7876,-5.565129,-61.244875,28.849684,41.500173,0.760338,-11.631015,1
7114,1035,113,3.445462,-130.888635,157.107393,-235.351463,22.397968,19.377596,0.270399,-0.029739,1
7115,1035,114,103.778517,-53.893109,25.70686,-122.496473,26.382063,29.080602,8.752532,-131.750998,1
7116,1035,115,73.500385,-0.244379,1.097121,-2.000694,24.603525,18.663386,0.053795,-0.029021,1
7117,1035,116,46.952837,-22.195497,73.541754,-18.82873,25.239342,50.934704,-58.401969,-9.455795,1
7118,1035,117,90.032539,-85.280473,82.30349,-91.621589,26.387414,29.139501,8.646388,14.440705,1
7119,1035,118,10.818933,-130.724529,118.908309,-222.748122,21.690341,20.567629,-0.632007,-0.109726,1
7120,1035,119,118.310405,-49.941296,33.713533,-72.05181,25.705024,43.219887,-45.934057,-84.414156,0
7121,1035,120,79.68876,-61.572814,84.223704,-37.105443,27.538328,56.052195,-2.089499,78.497602,0
7122,1035,121,69.583478,106.390654,-75.032125,-150.551212,25.189334,34.738399,0.240881,0.478124,1
7123,1035,122,110.669778,49.711437,-33.172217,-115.162243,24.072362,54.179127,-25.899816,58.994061,1
7124,1035,123,-0.910964,-0.601188,1.096862,-2.000616,25.812931,53.713386,0.004169,-0.169682,1
7125,1035,124,97.264997,-52.564652,30.197925,-126.763027,26.381781,15.495593,-87.928989,-101.814795,1
7126,1035,125,0.535315,2.690638,1.097184,-2.000546,26.384316,38.536196,0.006709,0.031846,1
7127,1035,126,69.037229,-37.777115,70.795605,-15.494213,24.938504,28.876844,-0.024438,-0.12442,1
7128,1035,127,-2.060105,0.381641,1.097237,-2.000754,25.642477,46.638877,-0.055663,-0.040011,1
7129,1035,128,55.151407,117.149856,-134.451912,-129.887684,25.721258,46.678271,-22.999685,10.878585,1
7130,1035,129,37.664228,38.224641,-116.648401,-34.381788,26.000937,80.594279,-14.755969,-0.124599,1
7131,1035,130,99.995151,-80.933961,35.55458,-140.425672,22.734847,19.099607,-0.022263,-0.137131,1
7132,1035,131,66.278889,-40.385935,64.398692,-16.665282,23.598339,33.407016,-51.394603,47.525999,1
7133,1035,132,-0.476161,-131.131344,119.3891,-237.877247,19.853927,18.582878,-0.759794,-0.084183,1
7134,1035,133,131.489325,-4.64738,1.110929,-57.579868,25.588624,91.061889,0.039861,0.072316,0
7135,1035,134,83.730098,-62.686255,23.399138,-128.031556,26.366892,38.377886,96.633124,-38.102514,1
7136,1035,135,-0.910205,3.324543,1.097029,-2.000316,24.971884,38.367954,0.0072,-0.04241,1
7137,1035,136,21.084731,-29.547559,188.412206,-79.940967,25.490518,71.143258,0.022078,0.028325,1
7138,1035,137,7.661221,-5.409804,132.618212,-43.511996,21.624473,18.420287,0.000568,-0.001421,1
7139,1035,138,39.483201,-70.161502,204.180527,-91.057674,25.376337,49.724325,-5.895246,6.571396,1
7140,1035,139,43.443538,-43.066539,132.617705,-43.512413,22.15751,18.691181,0.003647,0.01849,1
7141,1035,140,67.518918,113.539048,-149.398653,-91.650872,25.948192,18.574203,0.158752,-0.077988,1
7142,1035,141,-0.963763,2.567279,1.097037,-2.000498,26.191967,27.093952,0.003112,-0.121933,1
7143,1035,142,87.02242,-96.556338,53.422585,-138.29411,24.253939,18.54471,-0.188873,-0.017746,1
7144,1035,143,80.685405,-92.81191,48.472046,-147.633599,25.707616,50.10609,-61.069301,-69.821961,1
7145,1035,144,15.939686,-129.945089,96.641662,-203.62498,24.32217,18.592725,0.107328,0.068558,0
7146,1035,145,87.013463,86.128963,-71.138387,-106.251014,25.020016,59.286092,36.725066,-105.458481,1
7147,1035,146,44.231879,49.785243,-133.556521,-40.728515,24.858178,34.709825,15.67368,18.433881,1
7148,1035,147,117.015559,25.948495,-30.039714,-43.909395,23.279862,61.221979,48.027976,-97.064036,1
7149,1035,148,96.952643,-0.609113,1.096985,-2.000396,23.273921,18.640166,-0.004387,0.026327,1
7150,1035,149,37.048101,-0.113833,1.097273,-2.001196,23.781818,18.290873,-0.024513,-0.026405,1
7151,1035,150,96.535353,-59.26776,29.303101,-129.255607,23.52968,61.222112,0.640298,56.981423,1
7152,1035,151,11.621133,-131.178092,267.6675,-242.86648,21.518544,19.276425,-0.237517,-0.022812,1
7153,1035,152,33.522521,-28.48869,120.566961,-38.622586,24.804683,61.221979,-1.873504,-33.144451,1
7154,1035,153,72.587038,96.725168,-79.263994,-132.336156,26.387228,56.140016,75.637422,-83.539502,1
7155,1035,154,103.913656,74.265569,-52.551212,-106.570485,27.483564,39.56761,15.057,-23.257736,1
7156,1035,155,130.875626,-6.329802,0.830831,-97.540227,24.114542,18.65214,-0.283157,0.082507,1
7157,1035,156,1.16264,0.351837,1.097322,-2.000384,24.035833,28.168708,-0.055882,-0.029367,1
7158,1035,157,115.170604,40.774992,-29.321843,-104.746989,25.498076,45.038083,-55.472397,118.254413,1
7159,1035,158,66.367564,-95.118318,47.069044,-160.689698,29.357263,27.254738,102.595244,120.234013,0
7160,1035,159,104.739385,-63.029296,32.745318,-113.831586,27.864778,91.069086,73.186851,73.149942,0
7161,1035,160,100.441369,69.24928,-49.565523,-109.749059,26.382001,72.59037,-68.96729,109.319307,1
7162,1035,161,8.138062,-7.60834,188.412047,-79.94014,23.230305,18.409378,0.000375,-0.002628,1
7163,1035,162,21.344703,-2.934715,15.774967,-2.980471,21.52303,18.510088,-0.000458,0.002599,1
7164,1035,163,121.205951,-29.603778,29.957222,-4.818178,22.430652,19.268581,0.273849,0.119446,0
7165,1035,164,53.187934,-120.532543,109.894002,-147.904734,27.826463,65.034616,0.022247,-0.069,0
7166,1035,165,-2.293423,0.368655,1.097112,-2.000771,27.594884,54.926636,0.068972,0.072629,1
7167,1035,166,53.865323,-112.394154,70.379525,-163.076729,26.011156,91.485997,-46.334155,-49.606918,0
7168,1035,167,43.700575,-42.7794,132.616946,-43.512308,21.255999,19.49392,-0.011604,-0.126587,1
7169,1035,168,38.974503,-124.219908,66.202612,-193.213573,19.51786,18.421543,-0.661327,-0.426582,1
7170,1035,169,33.244744,0.246311,1.508534,-2.076216,26.344138,91.07831,-60.262671,3.716714,1
7171,1035,170,84.789004,-77.858561,40.905747,-138.040142,23.54218,46.10458,81.483274,162.688073,1
7172,1035,171,-0.646932,3.335533,1.097169,-2.000455,26.009579,64.15188,-0.071571,-0.008563,1
7173,1035,172,95.573123,4.086765,-5.146582,-2.795491,26.896557,44.609773,9.577959,10.622812,1
7174,1035,173,96.895405,-0.648149,1.097183,-2.000631,23.260491,18.441151,-0.006653,0.027867,1
7175,1035,174,77.47441,-105.849601,119.267866,-96.18602,27.679957,49.893483,7.751286,5.752451,1
7176,1035,175,73.26981,-85.940842,97.095256,-105.473595,27.509473,49.780663,-16.515763,29.811112,1
7177,1035,176,48.958954,-53.361065,68.44337,-51.900953,23.170438,37.199077,-94.888666,93.110764,1
7178,1035,177,8.82697,-131.091565,128.105174,-229.035457,23.986099,18.641114,-0.490531,-0.377136,1
7179,1035,178,4.174671,1.476707,1.097194,-2.000641,21.86505,18.70642,0.014936,0.006114,1
7180,1035,179,88.430256,-17.342226,1.79664,-140.604215,25.042702,61.221979,-2.303489,-181.399604,1
7181,1035,180,48.12394,-0.802339,1.09714,-2.000358,25.197724,67.13914,0.051631,0.002896,1
7182,1035,181,128.574203,17.876172,-14.082574,-82.788893,25.764362,25.510207,15.64905,-53.48704,1
7183,1035,182,12.030189,0.846706,1.0983,-1.999791,22.753149,18.266388,0.041147,-0.002658,1
7184,1035,183,103.596584,71.045006,-44.811003,-123.31017,24.197891,54.411988,36.989576,-70.618279,1
7185,1035,184,49.730365,-0.287943,1.097202,-2.000493,22.697885,18.346426,0.047012,-0.01486,1
7186,1035,185,12.080808,0.76503,1.095816,-2.001328,23.148187,18.388304,0.022185,0.038864,1
7187,1035,186,69.86762,-111.355068,113.177749,-124.226804,22.778517,18.917765,-0.181496,0.015228,1
7188,1035,187,35.31025,13.078674,-47.66909,-8.83548,24.331875,32.349441,-15.344288,3.821335,1
7189,1035,188,95.600437,-89.482337,55.171597,-122.528078,25.459457,19.21562,0.042824,-0.059158,1
7190,1035,189,76.700296,-96.630053,75.177249,-122.774503,25.674572,50.02761,-28.859007,-30.299215,1
7191,1035,190,97.74624,-16.585996,5.319855,-134.57359,23.335451,91.478191,-88.082644,-146.650472,1
7192,1035,191,25.988682,19.885804,-110.538492,-51.018595,25.692649,68.738453,-30.962935,51.353106,1
7193,1035,192,-0.861395,-0.647688,1.097332,-2.000721,25.900545,80.489422,-0.018342,0.021107,1
7194,1035,193,97.160035,-0.520404,1.097153,-2.000382,23.274899,18.280604,0.026588,-0.016477,1
7195,1035,194,8.143391,-7.6061,188.412073,-79.940158,23.268924,18.610756,0.001021,0.003956,1
7196,1035,195,49.549408,63.668353,-142.726157,-45.786793,28.003429,49.70116,3.868474,10.840233,1
7197,1035,196,46.155018,73.229825,-77.499233,-78.99218,23.48834,45.58724,35.481334,122.92735,1
7198,1035,197,101.354302,81.841382,-63.420297,-101.469519,26.388887,26.223971,-44.105832,49.613447,1
7199,1035,198,28.619124,-128.047396,100.384858,-192.338259,23.499199,18.987568,-0.133381,-0.048706,1
7200,1035,199,-0.197087,3.212028,1.097247,-2.000397,26.63407,71.7895,0.0863,0.079602,1
7201,1036,0,96.166035,-1.10892,1.096877,-2.000492,23.313337,19.213715,-0.047523,-0.026588,1
7202,1036,1,129.742575,-8.145631,0.632035,-107.786807,23.240036,19.49946,0.122467,-0.028068,1
7203,1036,2,17.721127,-49.131686,301.704865,-166.063829,19.850602,19.151226,0.110378,-0.067715,1
7204,1036,3,4.161403,1.482958,1.097109,-2.000625,22.259962,18.413704,-0.032544,0.023859,1
7205,1036,4,28.372527,-128.041497,83.075008,-191.519038,21.099588,18.888785,0.071632,0.009827,0
7206,1036,5,116.676043,55.82612,-47.598747,-61.826441,26.376997,81.489642,-20.460511,64.178763,0
7207,1036,6,11.486242,0.914449,1.0978,-2.000752,26.117258,18.523957,0.099918,0.101901,1
7208,1036,7,8.786802,-9.80325,242.423215,-122.973078,22.115485,18.687855,0.000447,0.002815,1
7209,1036,8,45.048948,12.961123,-39.887848,-11.009008,25.858501,91.072052,16.983057,-30.016583,1
7210,1036,9,97.264799,-0.411187,1.097089,-2.000396,23.359001,18.761162,0.041466,-0.044219,1
7211,1036,10,-0.907287,2.89324,1.096911,-2.000372,26.345501,27.042276,-0.020092,0.12484,0
7212,1036,11,48.139446,13.87544,-34.262804,-4.251618,23.21885,18.320071,0.029842,0.037,1
7213,1036,12,98.639497,-79.46531,68.96786,-89.037666,25.315177,43.859394,36.488231,21.439771,1
7214,1036,13,9.014955,-130.114752,65.515315,-203.149475,22.92026,19.83207,-0.463756,-0.22934,0
7215,1036,14,47.378081,47.028211,-107.356403,-30.939425,27.873686,49.792458,-30.891907,8.394439,1
7216,1036,15,88.501438,-66.495655,103.982537,-42.858106,25.991501,64.372784,62.823595,-34.35746,1
7217,1036,16,0.533907,2.670592,1.09724,-2.000583,26.383888,46.516096,0.020107,0.027711,1
7218,1036,17,30.101723,-3.912929,15.774676,-2.979854,19.85062,18.571514,0.009407,0.014926,1
7219,1036,18,129.728622,-8.161217,0.63195,-107.649119,23.69908,19.465623,0.101303,0.04038,1
7220,1036,19,4.171586,1.479374,1.097048,-2.000196,22.324639,18.56119,0.042164,-0.012856,1
7221,1036,20,29.261906,-127.917405,83.430542,-191.780444,19.85062,19.279075,-0.008196,-0.036156,0
7222,1036,21,37.866394,125.488901,-200.230981,-139.222321,25.913541,39.588623,21.732366,-6.269535,1
7223,1036,22,0.545931,2.64189,1.097153,-2.000667,26.384226,46.519914,-0.196634,-0.073578,1
7224,1036,23,131.636087,-2.121156,0.936372,-9.813123,28.024818,70.310962,-0.022882,1.437225,0
7225,1036,24,39.630071,29.987353,-93.591884,-24.465682,24.808932,32.787373,7.615043,10.552903,1
7226,1036,25,57.902284,-115.81249,52.337608,-167.749615,24.382852,19.377987,-0.161098,-0.242188,0
7227,1036,26,-0.846219,-0.649642,1.097547,-2.000634,25.820679,80.500075,0.03583,0.012346,1
7228,1036,27,10.635655,-15.697825,301.706415,-166.064357,19.85062,19.760508,0.018346,-0.007069,1
7229,1036,28,37.451788,102.527245,-181.529202,-114.631021,25.623787,45.091726,-26.813409,-115.461914,0
7230,1036,29,46.401773,-119.751346,115.435863,-159.834431,24.67809,51.590103,36.919742,18.825689,0
7231,1036,30,4.1427,1.505979,1.098204,-2.000537,22.635459,18.504105,0.026692,0.056877,1
7232,1036,31,4.161963,1.490838,1.098186,-2.000723,23.140518,18.325183,0.007647,0.010158,1
7233,1036,32,69.27044,-111.815871,113.133928,-124.367102,23.081301,18.753936,-0.01786,-0.003693,1
7234,1036,33,49.342392,-61.908225,150.341077,-52.047421,23.303145,18.975804,0.096352,0.031807,0
7235,1036,34,82.424376,85.252252,-117.358699,-37.186378,26.005297,68.801408,-13.64177,-57.868801,0
7236,1036,35,58.623061,-75.694353,161.744787,-58.919016,23.798563,39.913466,0.007284,0.011231,1
7237,1036,36,62.378041,-112.653115,51.831166,-168.571766,23.021833,19.743607,-0.080795,-0.168343,1
7238,1036,37,7.676627,-5.399513,132.618103,-43.511971,21.6687,19.256227,0.000959,0.008691,1
7239,1036,38,56.277104,-76.813093,172.999419,-65.981026,21.405057,18.556467,-0.022495,-0.021416,1
7240,1036,39,50.595306,-60.915543,150.340543,-52.047025,23.983851,18.79403,0.054375,0.090675,1
7241,1036,40,13.691502,-11.638466,132.617785,-43.51147,23.092727,18.313492,-0.001189,0.000974,1
7242,1036,41,48.770344,13.713691,-34.263322,-4.250194,23.053968,18.786542,0.001381,0.020994,1
7243,1036,42,130.847875,-6.312338,0.822752,-97.417737,24.94786,18.72088,0.357971,-0.100169,1
7244,1036,43,130.793937,-0.977478,1.075348,-1.994776,23.499426,18.588786,-0.035461,0.036223,1
7245,1036,44,18.821568,33.371287,-157.398386,-56.370311,27.536317,79.418889,-8.002023,23.258427,0
7246,1036,45,48.134741,83.576459,-177.578001,-64.323574,27.998455,60.131019,-1.313421,9.960977,0
7247,1036,46,118.201061,3.787208,-8.309392,-79.694972,25.115842,61.221979,-8.282594,-122.791074,0
7248,1036,47,7.662218,-5.407177,132.617651,-43.51181,21.884973,18.978713,0.000492,-0.000378,1
7249,1036,48,95.619812,-90.225763,76.272982,-96.604367,22.116184,18.972035,0.043793,-0.033424,1
7250,1036,49,129.855696,-8.20266,0.671382,-106.838333,23.929442,19.491292,0.15097,-0.014062,1
7251,1036,50,12.750153,-130.099694,146.489866,-217.795193,26.411593,27.136483,-7.553274,-0.565484,1
7252,1036,51,85.451768,-100.410532,123.385537,-75.724077,25.495221,19.222023,-0.131134,-0.126869,1
7253,1036,52,48.634897,59.108267,-137.067795,-44.25968,26.384509,80.904248,-7.440172,-41.157068,1
7254,1036,53,119.405156,-0.837961,1.097181,-2.000679,25.730975,18.548616,0.046021,-0.078628,1
7255,1036,54,99.27709,29.988289,-28.103489,-113.511025,26.383504,70.561082,2.901831,-233.290987,1
7256,1036,55,131.332043,-5.197038,1.044033,-84.744044,22.53708,19.364141,0.070526,-0.087748,1
7257,1036,56,127.729023,-5.562527,0.435722,-72.325654,26.384485,45.817316,-0.048145,102.643699,0
7258,1036,57,98.459833,-79.079218,108.235709,-33.035536,18.830383,20.361969,-0.118706,-0.095818,1
7259,1036,58,97.222655,-0.43896,1.097243,-2.000229,23.365627,18.805133,0.023148,-0.019159,1
7260,1036,59,0.497941,-0.59289,1.097396,-2.000421,23.787406,39.650809,-0.014697,0.013865,1
7261,1036,60,14.79075,-130.378008,119.153945,-219.201176,21.702937,20.521398,-0.82231,-0.080643,1
7262,1036,61,86.027407,-98.706394,54.142782,-132.865406,25.660545,64.975563,0.034111,0.075676,0
7263,1036,62,4.187267,1.451128,1.096602,-2.000407,22.55936,18.448115,0.011333,-0.011504,1
7264,1036,63,37.137853,-0.29684,1.097242,-1.999607,23.930113,18.603064,-0.192612,-0.024866,1
7265,1036,64,-0.907169,-0.617914,1.097253,-2.000742,25.880283,80.547539,0.008428,0.057576,1
7266,1036,65,85.198834,-9.890648,14.306795,-3.272527,27.56663,79.625265,-7.22713,-7.221655,1
7267,1036,66,112.720455,-61.421707,70.529188,-15.357351,25.084789,49.8078,0.038081,-0.081549,1
7268,1036,67,0.534241,-0.602683,1.097163,-2.000476,23.828048,39.615001,-0.017258,0.016717,1
7269,1036,68,83.198666,96.476482,-94.117685,-104.406374,23.814672,23.772081,-47.180886,35.375362,1
7270,1036,69,4.196003,1.462147,1.096279,-2.000717,22.066415,18.462824,0.031745,-0.015255,1
7271,1036,70,86.168455,-98.613206,54.177576,-132.630315,27.133609,64.997121,-0.223595,-0.258598,0
7272,1036,71,13.691349,-11.638134,132.617651,-43.511321,22.979428,18.41081,-0.002086,-0.002966,1
7273,1036,72,4.149549,1.47356,1.097515,-2.000737,23.092386,18.475123,0.043395,0.001662,1
7274,1036,73,69.26347,-111.930357,113.138027,-124.361713,23.128401,18.589911,0.022629,-0.05822,1
7275,1036,74,130.822838,-6.323779,0.815838,-97.393954,24.692193,19.318348,0.385834,-0.120981,1
7276,1036,75,1.351019,1.520786,1.096956,-2.000592,25.769271,76.393114,-0.070743,-0.033553,1
7277,1036,76,50.779451,-59.715851,146.704242,-50.730405,24.165653,18.485442,0.035847,0.052242,1
7278,1036,77,44.924618,100.567473,-206.380589,-93.495236,25.923632,65.908023,53.335904,28.986971,1
7279,1036,78,128.311398,-8.643056,0.231703,-118.114487,23.486503,18.230642,0.102158,-0.099029,1
7280,1036,79,38.917956,25.529631,-96.099254,-36.92411,26.338501,50.200021,-45.393833,153.651089,1
7281,1036,80,51.584217,-92.149523,159.486385,-90.997979,26.409243,29.08468,-33.075299,100.551922,1
7282,1036,81,56.593983,-117.003236,52.464624,-168.109314,25.772588,19.368814,0.051792,0.325737,0
7283,1036,82,4.186365,1.442875,1.096658,-2.000257,23.023685,18.463799,-0.01441,-0.017649,1
7284,1036,83,35.918685,41.111637,-127.366051,-37.581453,27.861784,49.798588,5.830222,10.65685,0
7285,1036,84,2.25847,-130.966048,157.898684,-238.34556,22.944798,19.137303,0.792709,0.064728,1
7286,1036,85,-0.737534,-0.664145,1.097645,-2.00071,24.770195,67.754372,-0.039603,0.150175,1
7287,1036,86,86.640647,-11.421926,15.773948,-2.980094,21.593696,19.190477,0.065849,-0.01298,1
7288,1036,87,0.688814,-0.45341,1.097348,-2.000421,23.260021,18.909452,-0.082666,0.062296,1
7289,1036,88,23.644157,-22.060103,132.618215,-43.512287,23.287181,18.4026,0.003986,0.01523,1
7290,1036,89,132.007536,-2.082649,1.343056,-17.42725,24.110923,18.279547,0.0242,0.012356,1
7291,1036,90,1.15116,0.327277,1.097027,-2.000766,23.885612,28.170765,-0.091504,0.072866,1
7292,1036,91,67.592723,112.872527,-138.985053,-95.464015,26.254697,39.585021,-2.661001,1.503842,1
7293,1036,92,131.482754,-4.635392,1.109493,-57.697404,25.066072,91.053906,-0.12423,0.036481,0
7294,1036,93,123.065493,-9.052567,8.049472,-40.965939,23.793701,33.397283,72.726613,57.709567,1
7295,1036,94,29.418341,-127.282878,66.399252,-195.089496,19.851032,19.809791,-0.908953,-0.112831,1
7296,1036,95,75.780444,87.012264,-79.975367,-107.371161,23.377156,77.742247,115.441971,13.096988,1
7297,1036,96,1.27165,0.800763,1.097051,-2.000374,28.020424,60.085184,-0.094494,0.012406,0
7298,1036,97,36.86643,125.078355,-126.746223,-172.767041,24.906298,29.639781,22.716907,-7.540931,1
7299,1036,98,-2.049244,1.666788,1.097192,-2.000595,26.343163,62.238834,0.109998,-0.023406,0
7300,1036,99,86.97973,-96.660144,53.449164,-138.173163,24.786122,19.34282,0.04586,-0.031151,1
7301,1036,100,131.766466,-3.02507,1.172552,-46.211822,23.378003,18.723069,-0.030334,0.028,1
7302,1036,101,-1.69392,2.311883,1.097012,-2.000515,27.976347,26.942544,0.094263,-0.080701,1
7303,1036,102,96.929946,-0.653713,1.097214,-2.000733,23.796643,18.920952,0.01593,0.001812,1
7304,1036,103,131.796603,-3.854456,1.103768,-67.820017,24.090669,18.194958,0.006378,-0.003475,1
7305,1036,104,15.317285,-130.210844,97.967923,-206.802465,24.265905,18.607884,-0.18175,-0.050964,0
7306,1036,105,85.456825,-100.404115,123.378135,-75.757826,25.237529,18.371866,0.023788,0.045502,1
7307,1036,106,112.365546,-25.794464,12.216145,-116.170311,25.954983,29.066625,-2.710459,-80.774688,1
7308,1036,107,29.86264,-126.082393,98.978091,-189.722688,26.38395,58.537332,-48.561142,-14.891969,0
7309,1036,108,50.254739,-60.229852,146.704217,-50.73018,23.750883,18.349401,0.017605,-0.029884,0
7310,1036,109,8.148538,-7.614999,188.412374,-79.939817,22.557805,18.599433,-0.001953,-0.000531,1
7311,1036,110,130.80966,-0.980349,1.075363,-1.99493,23.833903,18.544141,-0.000656,0.001054,1
7312,1036,111,8.141994,-7.60793,188.412184,-79.940174,22.998386,18.623488,0.000103,0.003542,1
7313,1036,112,-2.216053,0.603659,1.096898,-2.000772,26.351875,70.454006,0.137868,0.021091,1
7314,1036,113,131.763957,-2.966643,1.170422,-45.631446,23.287717,23.159239,0.039001,-0.004188,1
7315,1036,114,-0.623196,-0.703773,1.097184,-2.000612,24.900833,85.613954,-0.022082,0.100838,1
7316,1036,115,96.734021,-0.791644,1.097124,-2.000474,23.623789,18.346323,-0.062164,-0.030551,1
7317,1036,116,112.709849,-42.408626,24.808599,-91.570212,26.945567,39.531313,-83.175363,-165.30493,1
7318,1036,117,-0.763681,-0.614185,1.096743,-2.000833,23.593495,33.805555,-0.035407,-0.132706,1
7319,1036,118,51.074194,-59.421726,146.703814,-50.730221,24.415059,18.62081,0.025974,0.030415,1
7320,1036,119,24.522391,0.246248,1.096707,-2.000882,25.928622,18.522571,-0.008255,-0.01352,1
7321,1036,120,83.149711,55.786595,-81.42653,-18.52177,26.349515,49.820575,-14.948468,-20.314627,1
7322,1036,121,120.078987,-52.740436,30.300811,-91.493159,23.243752,40.147332,0.008719,-0.08957,1
7323,1036,122,65.140466,-59.914645,54.059191,-63.154548,26.384464,30.14914,96.672534,-87.931845,1
7324,1036,123,13.321163,48.288249,-236.473384,-106.316405,26.728491,60.148701,3.480319,13.059419,0
7325,1036,124,-1.717315,1.945893,1.096751,-2.000899,26.384463,51.091634,-0.049427,-0.080861,1
7326,1036,125,69.791431,50.771554,-109.062945,-38.377256,25.998483,78.990284,-90.456454,-25.330812,0
7327,1036,126,12.094305,0.763736,1.098102,-1.999855,23.072473,18.45745,0.015219,0.021932,1
7328,1036,127,104.276342,-12.959136,1.007866,-127.612922,23.345421,71.935486,-38.114106,-168.59584,1
7329,1036,128,12.762876,3.734664,-1.569496,-2.250645,26.340727,62.433328,-117.184602,-31.891563,0
7330,1036,129,4.702267,-1.810664,70.795318,-15.495623,21.395518,18.509799,-0.001508,-0.010234,1
