sample_id,motor_efficiency,drivetrain_efficiency,Date,DateTime,Latitude,Longitude,Total Resistive Force,mechanical_power_w,Powertrain_efficiency_gear_SG,efficiency_limit,class_label
7251,0.571691,0.532358,5/4/2022,2022-05-04 13:58:58,-33.94389,18.85233,10.174776,1770.315207,0.516494,0.73654,low_efficiency
7252,0.754721,0.702796,5/4/2022,2022-05-04 13:59:00,-33.94371,18.85227,2151.184973,4939.403095,0.681853,0.73654,acceptable_efficiency
7253,0.357204,0.332628,5/4/2022,2022-05-04 13:59:05,-33.91686,18.93245,2616.891495,11231.200934,0.322716,0.73654,low_efficiency
7254,0.735523,0.684919,5/4/2022,2022-05-04 13:59:07,-33.9167,18.93281,3812.549642,51080.851974,0.664508,0.73654,low_efficiency
7255,0.719878,0.67035,5/4/2022,2022-05-04 13:59:08,-33.91663,18.93299,4032.128009,46829.920795,0.650374,0.73654,low_efficiency
7256,0.649791,0.605086,5/4/2022,2022-05-04 13:59:10,-33.94255,18.85205,2126.430061,10433.897139,0.587054,0.73654,low_efficiency
7257,0.661169,0.61568,5/4/2022,2022-05-04 13:59:11,-33.94242,18.85205,1381.483336,12360.235732,0.597333,0.73654,low_efficiency
7258,0.483468,0.450206,5/4/2022,2022-05-04 13:59:11,-33.91639,18.93356,609.507489,20415.824597,0.43679,0.73654,low_efficiency
7259,0.450595,0.419594,5/4/2022,2022-05-04 13:59:12,-33.91631,18.93375,818.829276,17881.113852,0.40709,0.73654,low_efficiency
7260,1.0,0.9312,5/4/2022,2022-05-04 13:59:15,-33.94189,18.852,-3883.256711,46031.776813,0.90345,0.73654,acceptable_efficiency
7261,0.328614,0.306005,5/4/2022,2022-05-04 13:59:17,-33.91589,18.9347,2021.35986,10473.612074,0.296886,0.73654,low_efficiency
7262,0.580402,0.54047,5/4/2022,2022-05-04 13:59:21,-33.91557,18.93551,3853.593217,31995.030137,0.524364,0.73654,low_efficiency
7263,1.0,0.9312,5/4/2022,2022-05-04 13:59:22,-33.94115,18.85196,-4109.829221,37287.255977,0.90345,0.73654,acceptable_efficiency
7264,1.0,0.9312,5/4/2022,2022-05-04 13:59:23,-33.91542,18.9359,-1723.687791,28679.293085,0.90345,0.73654,acceptable_efficiency
7265,1.0,0.9312,5/4/2022,2022-05-04 13:59:31,-33.94065,18.85195,965.588535,105.861531,0.90345,0.73654,acceptable_efficiency
7266,0.32493,0.302575,5/4/2022,2022-05-04 13:59:36,-33.91433,18.93839,185.194199,9838.62515,0.293558,0.73654,low_efficiency
7267,0.347658,0.323739,5/4/2022,2022-05-04 13:59:37,-33.91423,18.93858,3268.217965,10111.975672,0.314092,0.73654,low_efficiency
7268,0.551932,0.513959,5/4/2022,2022-05-04 13:59:40,-33.91393,18.93905,4019.150163,19185.145219,0.498643,0.73654,low_efficiency
7269,1.0,0.9312,5/4/2022,2022-05-04 13:59:44,-33.94051,18.85194,0.0,0.0,0.90345,0.73654,acceptable_efficiency
7270,1.0,0.9312,5/4/2022,2022-05-04 13:59:48,-33.91304,18.94027,-520.310641,7889.925147,0.90345,0.73654,acceptable_efficiency
7271,1.0,0.9312,5/4/2022,2022-05-04 13:59:50,-33.91284,18.94055,-1574.107348,23055.580734,0.90345,0.73654,acceptable_efficiency
7272,0.891507,0.830172,5/4/2022,2022-05-04 13:59:51,-33.94046,18.85193,4582.061496,5134.528075,0.805433,0.73654,acceptable_efficiency
7273,0.835238,0.777773,5/4/2022,2022-05-04 13:59:52,-33.94043,18.85194,575.487157,3471.716295,0.754596,0.73654,acceptable_efficiency
7274,0.717995,0.668597,5/4/2022,2022-05-04 13:59:54,-33.94034,18.85195,1203.635407,1977.367975,0.648673,0.73654,low_efficiency
7275,0.835269,0.777803,5/4/2022,2022-05-04 13:59:57,-33.94026,18.85211,738.797743,5830.091134,0.754624,0.73654,acceptable_efficiency
7276,1.0,0.9312,5/4/2022,2022-05-04 13:59:58,-33.9123,18.94145,-5954.497083,51471.310715,0.90345,0.73654,acceptable_efficiency
7277,1.0,0.9312,5/4/2022,2022-05-04 14:00:01,-33.94023,18.85244,-4101.75793,26398.551516,0.90345,0.73654,acceptable_efficiency
7278,1.0,0.9312,5/4/2022,2022-05-04 14:00:03,-33.94021,18.85257,-1497.078902,7441.633744,0.90345,0.73654,acceptable_efficiency
7279,0.875709,0.815461,5/4/2022,2022-05-04 14:00:04,-33.91234,18.94176,2952.964092,7157.947554,0.79116,0.73654,acceptable_efficiency
7280,0.918533,0.855337,5/4/2022,2022-05-04 14:00:05,-33.9124,18.9418,2018.693223,14572.045353,0.829848,0.73654,acceptable_efficiency
7281,0.932075,0.867948,5/4/2022,2022-05-04 14:00:07,-33.91251,18.94192,3854.943301,20943.987223,0.842083,0.73654,acceptable_efficiency
7282,0.918221,0.855048,5/4/2022,2022-05-04 14:00:09,-33.91257,18.94209,1174.306748,18470.57596,0.829567,0.73654,acceptable_efficiency
7283,0.916621,0.853557,5/4/2022,2022-05-04 14:00:11,-33.91262,18.94231,1928.367813,18551.641317,0.828121,0.73654,acceptable_efficiency
7284,0.912978,0.850165,5/4/2022,2022-05-04 14:00:12,-33.91262,18.94245,2947.618045,20494.160625,0.82483,0.73654,acceptable_efficiency
7285,0.868146,0.808418,5/4/2022,2022-05-04 14:00:13,-33.91262,18.9426,2178.497924,15744.63981,0.784327,0.73654,acceptable_efficiency
7286,1.0,0.9312,5/4/2022,2022-05-04 14:00:18,-33.91249,18.94332,695.207684,31.000462,0.90345,0.73654,acceptable_efficiency
7287,0.814537,0.758497,5/4/2022,2022-05-04 14:00:19,-33.93952,18.85258,2513.754514,5150.902394,0.735894,0.73654,acceptable_efficiency
7288,1.0,0.9312,5/4/2022,2022-05-04 14:00:22,-33.91241,18.94387,-3422.08309,38205.612427,0.90345,0.73654,acceptable_efficiency
7289,0.654022,0.609025,5/4/2022,2022-05-04 14:00:27,-33.91235,18.94458,631.660528,6684.628805,0.590877,0.73654,low_efficiency
7290,0.753682,0.701829,5/4/2022,2022-05-04 14:00:28,-33.91235,18.94471,1828.374976,10391.246216,0.680914,0.73654,acceptable_efficiency
7291,0.882018,0.821335,5/4/2022,2022-05-04 14:00:30,-33.93901,18.85245,2415.285871,4583.891503,0.79686,0.73654,acceptable_efficiency
7292,0.38364,0.357246,5/4/2022,2022-05-04 14:00:31,-33.91232,18.94512,501.070323,1689.694527,0.3466,0.73654,low_efficiency
7293,1.0,0.9312,5/4/2022,2022-05-04 14:00:35,-33.91229,18.94564,157.597553,4908.63611,0.90345,0.73654,acceptable_efficiency
7294,1.0,0.9312,5/4/2022,2022-05-04 14:00:40,-33.91236,18.94615,-6630.373437,48309.65326,0.90345,0.73654,acceptable_efficiency
7295,1.0,0.9312,5/4/2022,2022-05-04 14:00:54,-33.91249,18.94636,0.0,0.0,0.90345,0.73654,acceptable_efficiency
7296,1.0,0.9312,5/4/2022,2022-05-04 14:01:00,-33.91248,18.94636,-1384.355319,561.081576,0.90345,0.73654,acceptable_efficiency
7297,0.888767,0.82762,5/4/2022,2022-05-04 14:01:02,-33.93824,18.85229,2273.231916,4952.470894,0.802957,0.73654,acceptable_efficiency
7298,1.0,0.9312,5/4/2022,2022-05-04 14:01:05,-33.91248,18.94636,590.002608,0.0,0.90345,0.73654,acceptable_efficiency
7299,0.915654,0.852657,5/4/2022,2022-05-04 14:01:07,-33.93823,18.85261,2918.837147,14961.705805,0.827248,0.73654,acceptable_efficiency
7300,1.0,0.9312,5/4/2022,2022-05-04 14:01:08,-33.93822,18.85271,-29.276642,209.630422,0.90345,0.73654,acceptable_efficiency
7301,0.764081,0.711513,5/4/2022,2022-05-04 14:01:09,-33.93821,18.85281,2204.906549,4315.667791,0.69031,0.73654,acceptable_efficiency
7302,0.819098,0.762744,5/4/2022,2022-05-04 14:01:11,-33.91254,18.94643,432.795409,2067.679494,0.740014,0.73654,acceptable_efficiency
7303,0.874019,0.813886,5/4/2022,2022-05-04 14:01:15,-33.91268,18.94661,920.122561,7491.555375,0.789632,0.73654,acceptable_efficiency
7304,0.871385,0.811434,5/4/2022,2022-05-04 14:01:17,-33.93799,18.85325,3317.941162,5296.859275,0.787253,0.73654,acceptable_efficiency
7305,0.533123,0.496444,5/4/2022,2022-05-04 14:01:20,-33.91295,18.94695,914.48388,1605.904808,0.48165,0.73654,low_efficiency
7306,1.0,0.9312,5/4/2022,2022-05-04 14:01:21,-33.93768,18.85319,-1828.406676,14203.580047,0.90345,0.73654,acceptable_efficiency
7307,1.0,0.9312,5/4/2022,2022-05-04 14:01:22,-33.91307,18.94711,-109.552194,890.840829,0.90345,0.73654,acceptable_efficiency
7308,1.0,0.9312,5/4/2022,2022-05-04 14:01:26,-33.93719,18.8531,-3236.579537,29643.465893,0.90345,0.73654,acceptable_efficiency
7309,1.0,0.9312,5/4/2022,2022-05-04 14:01:27,-33.91336,18.94751,-4791.112398,38178.478793,0.90345,0.73654,acceptable_efficiency
7310,1.0,0.9312,5/4/2022,2022-05-04 14:01:32,-33.91349,18.94779,-4148.645733,15413.321044,0.90345,0.73654,acceptable_efficiency
7311,0.795712,0.740967,5/4/2022,2022-05-04 14:01:34,-33.93676,18.85297,535.143297,2277.331111,0.718887,0.73654,acceptable_efficiency
7312,0.860937,0.801704,5/4/2022,2022-05-04 14:01:35,-33.93675,18.85293,4002.521014,4153.757755,0.777813,0.73654,acceptable_efficiency
7313,0.631509,0.588061,5/4/2022,2022-05-04 14:01:39,-33.93667,18.85276,869.684995,1554.008991,0.570537,0.73654,low_efficiency
7314,1.0,0.9312,5/4/2022,2022-05-04 14:01:41,-33.93656,18.85279,-1721.672007,9572.646548,0.90345,0.73654,acceptable_efficiency
7315,0.734257,0.68374,5/4/2022,2022-05-04 14:01:43,-33.93645,18.85286,1209.259613,2675.177626,0.663365,0.73654,low_efficiency
7316,0.902436,0.840348,5/4/2022,2022-05-04 14:01:44,-33.93639,18.85287,2890.643776,10643.890614,0.815306,0.73654,acceptable_efficiency
7317,1.0,0.9312,5/4/2022,2022-05-04 14:01:46,-33.91355,18.94787,0.0,0.0,0.90345,0.73654,acceptable_efficiency
7318,0.924102,0.860524,5/4/2022,2022-05-04 14:01:48,-33.9361,18.8528,3938.613665,18062.494272,0.83488,0.73654,acceptable_efficiency
7319,0.690706,0.643185,5/4/2022,2022-05-04 14:01:49,-33.93602,18.85278,3277.364285,3268.447248,0.624018,0.73654,low_efficiency
7320,1.0,0.9312,5/4/2022,2022-05-04 14:01:52,-33.93578,18.85273,-4635.012076,26537.617801,0.90345,0.73654,acceptable_efficiency
7321,0.873121,0.813051,5/4/2022,2022-05-04 14:01:55,-33.93567,18.85269,5862.950222,3944.514132,0.788822,0.73654,acceptable_efficiency
7322,0.919752,0.856473,5/4/2022,2022-05-04 14:01:56,-33.93563,18.85267,2756.970223,11395.015583,0.83095,0.73654,acceptable_efficiency
7323,0.763482,0.710954,5/4/2022,2022-05-04 14:02:01,-33.93525,18.8526,2795.517722,4403.387613,0.689768,0.73654,acceptable_efficiency
7324,0.345469,0.321701,5/4/2022,2022-05-04 14:02:01,-33.91356,18.94787,227.196358,79.381959,0.312114,0.73654,low_efficiency
7325,0.690232,0.642744,5/4/2022,2022-05-04 14:02:02,-33.91357,18.94787,1257.245114,458.637654,0.62359,0.73654,low_efficiency
7326,0.70397,0.655537,5/4/2022,2022-05-04 14:02:02,-33.93516,18.85258,2293.692352,3614.447644,0.636002,0.73654,low_efficiency
7327,0.784144,0.730195,5/4/2022,2022-05-04 14:02:03,-33.9136,18.94788,713.308987,1105.758854,0.708436,0.73654,acceptable_efficiency
7328,0.862248,0.802925,5/4/2022,2022-05-04 14:02:10,-33.93467,18.85259,424.149041,3320.519202,0.778998,0.73654,acceptable_efficiency
7329,0.910598,0.847949,5/4/2022,2022-05-04 14:02:11,-33.93463,18.8526,3205.278905,10340.317006,0.82268,0.73654,acceptable_efficiency
7330,0.925279,0.86162,5/4/2022,2022-05-04 14:02:12,-33.93457,18.85261,13585.573068,15597.913028,0.835944,0.73654,acceptable_efficiency
7331,1.0,0.9312,5/4/2022,2022-05-04 14:02:18,-33.93408,18.8527,-2295.607956,15341.13374,0.90345,0.73654,acceptable_efficiency
7332,1.0,0.9312,5/4/2022,2022-05-04 14:02:20,-33.91454,18.94831,-3086.708736,20771.716159,0.90345,0.73654,acceptable_efficiency
7333,0.649167,0.604504,5/4/2022,2022-05-04 14:02:22,-33.93386,18.85275,1222.290574,1363.904198,0.58649,0.73654,low_efficiency
7334,0.93919,0.874574,5/4/2022,2022-05-04 14:02:26,-33.93368,18.85285,5632.218264,25403.66331,0.848512,0.73654,acceptable_efficiency
7335,0.933398,0.86918,5/4/2022,2022-05-04 14:02:27,-33.93361,18.85289,3038.231469,21219.590339,0.843279,0.73654,acceptable_efficiency
7336,1.0,0.9312,5/4/2022,2022-05-04 14:02:27,-33.91481,18.94847,-4266.673636,13178.383294,0.90345,0.73654,acceptable_efficiency
7337,0.906111,0.843771,5/4/2022,2022-05-04 14:02:28,-33.93354,18.85294,1515.655643,14350.216621,0.818626,0.73654,acceptable_efficiency
7338,0.756018,0.704004,5/4/2022,2022-05-04 14:02:35,-33.91505,18.94862,4.478334,2933.73141,0.683025,0.73654,acceptable_efficiency
7339,0.912077,0.849326,5/4/2022,2022-05-04 14:02:38,-33.91523,18.94872,4489.782256,13090.469423,0.824016,0.73654,acceptable_efficiency
7340,1.0,0.9312,5/4/2022,2022-05-04 14:02:38,-33.93292,18.85338,64.031673,1279.743247,0.90345,0.73654,acceptable_efficiency
7341,0.776508,0.723085,5/4/2022,2022-05-04 14:02:39,-33.91529,18.94877,945.084415,4784.811807,0.701537,0.73654,acceptable_efficiency
7342,0.512163,0.476926,5/4/2022,2022-05-04 14:02:42,-33.93292,18.85375,3849.63905,1504.879925,0.462714,0.73654,low_efficiency
7343,1.0,0.9312,5/4/2022,2022-05-04 14:02:42,-33.91551,18.94893,-890.705034,7074.853841,0.90345,0.73654,acceptable_efficiency
7344,0.552119,0.514133,5/4/2022,2022-05-04 14:02:47,-33.9159,18.94918,699.312849,1843.687397,0.498812,0.73654,low_efficiency
7345,0.824431,0.76771,5/4/2022,2022-05-04 14:02:49,-33.91607,18.94928,1300.126995,7393.372817,0.744832,0.73654,acceptable_efficiency
7346,0.548823,0.511064,5/4/2022,2022-05-04 14:02:50,-33.9328,18.85481,1486.754661,4067.544115,0.495835,0.73654,low_efficiency
7347,0.385128,0.358631,5/4/2022,2022-05-04 14:02:51,-33.91624,18.94939,602.061941,1122.784264,0.347944,0.73654,low_efficiency
7348,1.0,0.9312,5/4/2022,2022-05-04 14:02:52,-33.93277,18.85509,-521.46275,5721.018921,0.90345,0.73654,acceptable_efficiency
7349,0.481421,0.448299,5/4/2022,2022-05-04 14:02:56,-33.93271,18.85561,196.091817,2271.708553,0.43494,0.73654,low_efficiency
7350,0.399394,0.371915,5/4/2022,2022-05-04 14:02:57,-33.93269,18.85574,204.953446,1658.415651,0.360832,0.73654,low_efficiency
7351,1.0,0.9312,5/4/2022,2022-05-04 14:02:57,-33.91681,18.94974,-5744.124376,58951.860296,0.90345,0.73654,acceptable_efficiency
7352,1.0,0.9312,5/4/2022,2022-05-04 14:03:02,-33.91716,18.94996,-5613.039069,30842.899055,0.90345,0.73654,acceptable_efficiency
7353,0.779038,0.72544,5/4/2022,2022-05-04 14:03:07,-33.91725,18.95001,1977.469007,1225.960908,0.703822,0.73654,acceptable_efficiency
7354,0.884205,0.823371,5/4/2022,2022-05-04 14:03:08,-33.91728,18.95002,2480.931412,4367.11621,0.798835,0.73654,acceptable_efficiency
7355,1.0,0.9312,5/4/2022,2022-05-04 14:03:18,-33.91794,18.95042,-2594.269696,22237.815761,0.90345,0.73654,acceptable_efficiency
7356,1.0,0.9312,5/4/2022,2022-05-04 14:03:20,-33.93244,18.85765,0.0,0.0,0.90345,0.73654,acceptable_efficiency
7357,1.0,0.9312,5/4/2022,2022-05-04 14:03:21,-33.93244,18.85765,0.0,0.0,0.90345,0.73654,acceptable_efficiency
7358,1.0,0.9312,5/4/2022,2022-05-04 14:03:23,-33.91832,18.95066,-4367.999395,32690.569133,0.90345,0.73654,acceptable_efficiency
7359,0.776254,0.722848,5/4/2022,2022-05-04 14:03:32,-33.91854,18.95104,2335.925275,2936.866992,0.701307,0.73654,acceptable_efficiency
7360,1.0,0.9312,5/4/2022,2022-05-04 14:03:57,-33.91837,18.95141,1858.067914,0.0,0.90345,0.73654,acceptable_efficiency
7361,0.779222,0.725611,5/4/2022,2022-05-04 14:03:58,-33.91836,18.95142,2516.611408,1170.283603,0.703988,0.73654,acceptable_efficiency
7362,0.719551,0.670046,5/4/2022,2022-05-04 14:04:05,-33.91824,18.9517,3587.819398,1680.967638,0.650078,0.73654,low_efficiency
7363,0.642372,0.598177,5/4/2022,2022-05-04 14:04:06,-33.91822,18.95175,640.629303,1369.544558,0.580351,0.73654,low_efficiency
7364,1.0,0.9312,5/4/2022,2022-05-04 14:04:11,-33.91813,18.95195,-3154.511784,8597.005455,0.90345,0.73654,acceptable_efficiency
7365,1.0,0.9312,5/4/2022,2022-05-04 14:04:32,-33.91809,18.952,0.0,0.0,0.90345,0.73654,acceptable_efficiency
7366,1.0,0.9312,5/4/2022,2022-05-04 14:04:44,-33.91809,18.95199,0.0,0.0,0.90345,0.73654,acceptable_efficiency
7367,1.0,0.9312,5/4/2022,2022-05-04 14:04:47,-33.91809,18.95199,0.0,0.0,0.90345,0.73654,acceptable_efficiency
7368,1.0,0.9312,5/4/2022,2022-05-04 14:04:59,-33.9181,18.95199,0.0,0.0,0.90345,0.73654,acceptable_efficiency
7369,0.415591,0.386999,5/4/2022,2022-05-04 14:05:04,-33.9181,18.95199,598.782066,87.869574,0.375466,0.73654,low_efficiency
7370,0.520476,0.484667,5/4/2022,2022-05-04 14:05:08,-33.9181,18.95199,1690.735653,204.789762,0.470224,0.73654,low_efficiency
7371,0.065575,0.061063,5/4/2022,2022-05-04 14:05:25,-33.91805,18.95211,57.215773,7.863157,0.059244,0.73654,low_efficiency
7372,0.343736,0.320087,5/4/2022,2022-05-04 14:05:27,-33.91805,18.95211,378.623712,63.499381,0.310549,0.73654,low_efficiency
7373,0.552317,0.514317,5/4/2022,2022-05-04 14:05:32,-33.91805,18.95211,1338.485116,202.654424,0.498991,0.73654,low_efficiency
7374,0.375249,0.349432,5/4/2022,2022-05-04 14:05:33,-33.91805,18.95211,77.329717,106.579941,0.339019,0.73654,low_efficiency
7375,1.0,0.9312,5/4/2022,2022-05-04 14:05:36,-33.93324,18.85852,0.0,0.0,0.90345,0.73654,acceptable_efficiency
7376,0.848617,0.790232,5/4/2022,2022-05-04 14:05:38,-33.91802,18.95217,3651.271701,2178.485275,0.766683,0.73654,acceptable_efficiency
7377,0.64375,0.59946,5/4/2022,2022-05-04 14:05:39,-33.93326,18.85852,524.630833,582.583403,0.581597,0.73654,low_efficiency
7378,1.0,0.9312,5/4/2022,2022-05-04 14:05:40,-33.93327,18.8585,241.74629,203.750714,0.90345,0.73654,acceptable_efficiency
7379,1.0,0.9312,5/4/2022,2022-05-04 14:05:43,-33.91813,18.95233,399.224427,4.222334,0.90345,0.73654,acceptable_efficiency
7380,1.0,0.9312,5/4/2022,2022-05-04 14:05:44,-33.93328,18.85839,7.550535,964.74022,0.90345,0.73654,acceptable_efficiency
7381,1.0,0.9312,5/4/2022,2022-05-04 14:05:47,-33.93324,18.85827,-1757.192806,5480.613551,0.90345,0.73654,acceptable_efficiency
7382,1.0,0.9312,5/4/2022,2022-05-04 14:05:49,-33.91842,18.95249,-4074.588188,17387.549432,0.90345,0.73654,acceptable_efficiency
7383,1.0,0.9312,5/4/2022,2022-05-04 14:05:52,-33.91851,18.95258,-1448.857416,4495.303926,0.90345,0.73654,acceptable_efficiency
7384,0.440351,0.410055,5/4/2022,2022-05-04 14:05:53,-33.93299,18.85816,783.282681,568.253028,0.397835,0.73654,low_efficiency
7385,0.827902,0.770943,5/4/2022,2022-05-04 14:05:55,-33.93293,18.8581,1628.791984,3755.405196,0.747969,0.73654,acceptable_efficiency
7386,0.770002,0.717026,5/4/2022,2022-05-04 14:05:56,-33.9329,18.85805,2082.045755,2746.839467,0.695658,0.73654,acceptable_efficiency
7387,0.643607,0.599327,5/4/2022,2022-05-04 14:05:56,-33.9185,18.95276,1159.470397,1660.905618,0.581467,0.73654,low_efficiency
7388,1.0,0.9312,5/4/2022,2022-05-04 14:06:01,-33.9328,18.85774,-71.729932,381.615235,0.90345,0.73654,acceptable_efficiency
7389,0.61614,0.57375,5/4/2022,2022-05-04 14:06:02,-33.93279,18.85767,225.62845,1679.28006,0.556652,0.73654,low_efficiency
7390,1.0,0.9312,5/4/2022,2022-05-04 14:06:02,-33.91833,18.95321,-2131.080455,12504.237098,0.90345,0.73654,acceptable_efficiency
7391,0.499184,0.464841,5/4/2022,2022-05-04 14:06:03,-33.93277,18.8576,1640.184977,1081.714604,0.450988,0.73654,low_efficiency
7392,1.0,0.9312,5/4/2022,2022-05-04 14:06:03,-33.9183,18.95328,658.488146,251.989867,0.90345,0.73654,acceptable_efficiency
7393,0.815612,0.759498,5/4/2022,2022-05-04 14:06:05,-33.91824,18.9534,1255.526041,4565.764757,0.736865,0.73654,acceptable_efficiency
7394,0.858709,0.79963,5/4/2022,2022-05-04 14:06:06,-33.91821,18.95346,1642.918383,6394.445654,0.775801,0.73654,acceptable_efficiency
7395,1.0,0.9312,5/4/2022,2022-05-04 14:06:08,-33.91815,18.95359,-269.864104,1531.897956,0.90345,0.73654,acceptable_efficiency
7396,1.0,0.9312,5/4/2022,2022-05-04 14:06:12,-33.91805,18.95381,-2171.375263,8982.702862,0.90345,0.73654,acceptable_efficiency
7397,1.0,0.9312,5/4/2022,2022-05-04 14:06:14,-33.93266,18.85699,-5580.212895,10541.461066,0.90345,0.73654,acceptable_efficiency
7398,1.0,0.9312,5/4/2022,2022-05-04 14:06:17,-33.91819,18.95394,-843.636251,3187.390467,0.90345,0.73654,acceptable_efficiency
7399,1.0,0.9312,5/4/2022,2022-05-04 14:06:21,-33.93266,18.857,-228.974324,27.734435,0.90345,0.73654,acceptable_efficiency
7400,1.0,0.9312,5/4/2022,2022-05-04 14:06:26,-33.93266,18.857,0.0,0.0,0.90345,0.73654,acceptable_efficiency
7401,0.818928,0.762585,5/4/2022,2022-05-04 14:06:30,-33.93264,18.85697,2542.246215,5534.011689,0.73986,0.73654,acceptable_efficiency
7402,0.861319,0.802061,5/4/2022,2022-05-04 14:06:31,-33.93264,18.85694,14678.070718,15230.4023,0.778159,0.73654,acceptable_efficiency
7403,0.934805,0.87049,5/4/2022,2022-05-04 14:06:32,-33.93263,18.85688,7282.087103,37416.70712,0.84455,0.73654,acceptable_efficiency
7404,1.0,0.9312,5/4/2022,2022-05-04 14:06:32,-33.91865,18.9542,-6573.949047,10351.474488,0.90345,0.73654,acceptable_efficiency
7405,0.944231,0.879268,5/4/2022,2022-05-04 14:06:33,-33.93264,18.85681,4840.496988,40199.239198,0.853066,0.73654,acceptable_efficiency
7406,0.941046,0.876302,5/4/2022,2022-05-04 14:06:35,-33.93267,18.85663,2752.846785,30384.429506,0.850188,0.73654,acceptable_efficiency
7407,0.915744,0.852741,5/4/2022,2022-05-04 14:06:37,-33.93269,18.8564,894.380979,20289.281315,0.827329,0.73654,acceptable_efficiency
7408,0.897033,0.835317,5/4/2022,2022-05-04 14:06:38,-33.9327,18.85628,2179.556749,16388.073299,0.810425,0.73654,acceptable_efficiency
7409,0.821913,0.765365,5/4/2022,2022-05-04 14:06:39,-33.93272,18.85615,1936.476019,10231.270707,0.742557,0.73654,acceptable_efficiency
7410,0.575401,0.535814,5/4/2022,2022-05-04 14:06:41,-33.93274,18.85587,2358.193643,4163.075206,0.519846,0.73654,low_efficiency
7411,1.0,0.9312,5/4/2022,2022-05-04 14:06:43,-33.93277,18.85556,-2617.480006,31198.087838,0.90345,0.73654,acceptable_efficiency
7412,1.0,0.9312,5/4/2022,2022-05-04 14:06:43,-33.91865,18.9542,0.0,0.0,0.90345,0.73654,acceptable_efficiency
7413,1.0,0.9312,5/4/2022,2022-05-04 14:06:46,-33.91865,18.9542,0.0,0.0,0.90345,0.73654,acceptable_efficiency
7414,1.0,0.9312,5/4/2022,2022-05-04 14:06:49,-33.91865,18.9542,0.0,0.0,0.90345,0.73654,acceptable_efficiency
7415,0.796672,0.741861,5/4/2022,2022-05-04 14:06:56,-33.9187,18.95424,1429.751883,2210.361356,0.719754,0.73654,acceptable_efficiency
7416,0.932553,0.868393,5/4/2022,2022-05-04 14:07:09,-33.93311,18.85332,9011.898337,23553.892541,0.842515,0.73654,acceptable_efficiency
7417,0.939242,0.874622,5/4/2022,2022-05-04 14:07:10,-33.93316,18.85328,321.294051,25881.724459,0.848558,0.73654,acceptable_efficiency
7418,1.0,0.9312,5/4/2022,2022-05-04 14:07:13,-33.91929,18.95456,314.572117,907.351843,0.90345,0.73654,acceptable_efficiency
7419,1.0,0.9312,5/4/2022,2022-05-04 14:07:15,-33.93356,18.85301,-338.845058,2957.427015,0.90345,0.73654,acceptable_efficiency
7420,1.0,0.9312,5/4/2022,2022-05-04 14:07:16,-33.93365,18.85296,-8146.483308,73720.858092,0.90345,0.73654,acceptable_efficiency
7421,1.0,0.9312,5/4/2022,2022-05-04 14:07:20,-33.9195,18.95421,-1400.303914,6833.379125,0.90345,0.73654,acceptable_efficiency
7422,0.909959,0.847354,5/4/2022,2022-05-04 14:07:22,-33.93396,18.85282,5071.101423,8337.871723,0.822102,0.73654,acceptable_efficiency
7423,0.933556,0.869328,5/4/2022,2022-05-04 14:07:23,-33.93401,18.8528,7289.749963,20113.218136,0.843422,0.73654,acceptable_efficiency
7424,1.0,0.9312,5/4/2022,2022-05-04 14:07:24,-33.91958,18.95407,1903.39638,286.379147,0.90345,0.73654,acceptable_efficiency
7425,0.923736,0.860183,5/4/2022,2022-05-04 14:07:26,-33.93425,18.85275,3618.047839,21186.406636,0.83455,0.73654,acceptable_efficiency
7426,0.762442,0.709986,5/4/2022,2022-05-04 14:07:34,-33.93477,18.85267,560.693649,1925.506302,0.688828,0.73654,acceptable_efficiency
7427,0.936831,0.872377,5/4/2022,2022-05-04 14:07:38,-33.93498,18.85268,2086.366003,23532.047445,0.84638,0.73654,acceptable_efficiency
7428,1.0,0.9312,5/4/2022,2022-05-04 14:07:50,-33.91985,18.95348,0.0,0.0,0.90345,0.73654,acceptable_efficiency
7429,0.16245,0.151274,5/4/2022,2022-05-04 14:07:54,-33.91985,18.95348,176.102093,21.330304,0.146766,0.73654,low_efficiency
7430,1.0,0.9312,5/4/2022,2022-05-04 14:07:58,-33.93638,18.8529,-10950.085369,53129.528467,0.90345,0.73654,acceptable_efficiency
7431,0.053504,0.049823,5/4/2022,2022-05-04 14:08:01,-33.91986,18.95347,1450.970704,10.673942,0.048339,0.73654,low_efficiency
7432,1.0,0.9312,5/4/2022,2022-05-04 14:08:02,-33.93648,18.85297,-1021.891049,3187.237002,0.90345,0.73654,acceptable_efficiency
7433,0.727056,0.677034,5/4/2022,2022-05-04 14:08:03,-33.91988,18.95346,2168.469448,794.477808,0.656859,0.73654,low_efficiency
7434,1.0,0.9312,5/4/2022,2022-05-04 14:08:05,-33.93652,18.85306,-4218.284936,10336.674445,0.90345,0.73654,acceptable_efficiency
7435,0.847356,0.789058,5/4/2022,2022-05-04 14:08:08,-33.93657,18.85308,4047.677109,2139.266038,0.765544,0.73654,acceptable_efficiency
7436,0.9179,0.854749,5/4/2022,2022-05-04 14:08:10,-33.93664,18.85309,2521.032651,10689.746708,0.829277,0.73654,acceptable_efficiency
7437,0.909538,0.846962,5/4/2022,2022-05-04 14:08:12,-33.9202,18.95331,2061.215024,10121.578389,0.821722,0.73654,acceptable_efficiency
